frame_index,video_time,video_time_seconds,timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w,pkl_filename
387,00:05:25,325.80995535850525,1767629292.0160341,5.77058219909668,7.4716081619262695,0.4399999976158142,0.0,0.0,0.8098090291023254,0.5866934657096863,frame_1767629292.0160341.pkl
388,00:05:26,326.6855263710022,1767629292.8916051,5.725548267364502,7.611749649047852,0.4399999976158142,0.0,0.0,0.8062686920166016,0.5915496349334717,frame_1767629292.8916051.pkl
389,00:05:27,327.6307682991028,1767629293.836847,5.68324089050293,7.749053478240967,0.4399999976158142,0.0,0.0,0.8026995658874512,0.5963836312294006,frame_1767629293.836847.pkl
390,00:05:28,328.40465474128723,1767629294.6107335,5.68324089050293,7.749053478240967,0.4399999976158142,0.0,0.0,0.892399787902832,0.4512454867362976,frame_1767629294.6107335.pkl
391,00:05:29,329.25853395462036,1767629295.4646127,5.68324089050293,7.749053478240967,0.4399999976158142,0.0,0.0,0.9616291522979736,0.2743526101112366,frame_1767629295.4646127.pkl
392,00:05:30,330.0244793891907,1767629296.2305582,5.666149616241455,7.754988670349121,0.4399999976158142,0.0,0.0,0.9866131544113159,0.163077712059021,frame_1767629296.2305582.pkl
393,00:05:30,330.8434889316559,1767629297.0495677,5.527462005615234,7.795008182525635,0.4399999976158142,0.0,0.0,0.9929124116897583,0.11884813755750656,frame_1767629297.0495677.pkl
394,00:05:31,331.7377932071686,1767629297.943872,5.383551597595215,7.829638481140137,0.4399999976158142,0.0,0.0,0.9931635856628418,0.11673051863908768,frame_1767629297.943872.pkl
395,00:05:32,332.68938183784485,1767629298.8954606,5.365717887878418,7.833850860595703,0.4399999976158142,0.0,0.0,0.993422269821167,0.11450784653425217,frame_1767629298.8954606.pkl
396,00:05:33,333.48149728775024,1767629299.687576,5.223081588745117,7.864539623260498,0.4399999976158142,0.0,0.0,0.9953100681304932,0.09673556685447693,frame_1767629299.687576.pkl
397,00:05:34,334.312707901001,1767629300.5187867,5.07481050491333,7.8907575607299805,0.4399999976158142,0.0,0.0,0.9970262050628662,0.07706370204687119,frame_1767629300.5187867.pkl
398,00:05:35,335.12212014198303,1767629301.328199,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,0.9993021488189697,0.0373537540435791,frame_1767629301.328199.pkl
399,00:05:35,335.8520233631134,1767629302.0581021,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,0.9905429482460022,-0.13720300793647766,frame_1767629302.0581021.pkl
400,00:05:36,336.76762294769287,1767629302.9737017,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,0.9435392618179321,-0.33126094937324524,frame_1767629302.9737017.pkl
401,00:05:37,337.6665618419647,1767629303.8726406,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,0.9410281777381897,-0.33832815289497375,frame_1767629303.8726406.pkl
402,00:05:38,338.4935977458954,1767629304.6996765,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,-0.8418224453926086,0.5397542715072632,frame_1767629304.6996765.pkl
403,00:05:39,339.30655217170715,1767629305.512631,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,-0.7178065180778503,0.6962426900863647,frame_1767629305.512631.pkl
404,00:05:40,340.2037425041199,1767629306.4098213,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,-0.5506570339202881,0.8347316384315491,frame_1767629306.4098213.pkl
405,00:05:40,340.9579405784607,1767629307.1640193,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,-0.36688095331192017,0.9302679300308228,frame_1767629307.1640193.pkl
406,00:05:41,341.81348848342896,1767629308.0195673,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,-0.17861777544021606,0.9839185476303101,frame_1767629308.0195673.pkl
407,00:05:42,342.7533338069916,1767629308.9594126,4.990326881408691,7.9026384353637695,0.4399999976158142,0.0,0.0,-0.004860371351242065,0.9999881982803345,frame_1767629308.9594126.pkl
408,00:05:43,343.6762716770172,1767629309.8823504,5.006069660186768,7.9047017097473145,0.4399999976158142,0.0,0.0,0.0650739073753357,0.9978804588317871,frame_1767629309.8823504.pkl
409,00:05:44,344.60881900787354,1767629310.8148978,5.180201530456543,7.927245140075684,0.4399999976158142,0.0,0.0,0.05914175882935524,0.9982495903968811,frame_1767629310.8148978.pkl
410,00:05:45,345.5150954723358,1767629311.7211742,5.3513689041137695,7.9413557052612305,0.4399999976158142,0.0,0.0,0.02508339285850525,0.9996853470802307,frame_1767629311.7211742.pkl
411,00:05:46,346.34841442108154,1767629312.5544932,5.568167209625244,7.945361137390137,0.4399999976158142,0.0,0.0,-0.007189571857452393,0.9999741315841675,frame_1767629312.5544932.pkl
412,00:05:47,347.27987480163574,1767629313.4859536,5.756213665008545,7.937137603759766,0.4399999976158142,0.0,0.0,-0.03753730282187462,0.9992952346801758,frame_1767629313.4859536.pkl
